column_a,code,browser,cldr_short_name,category
293,U+1F468 U+1F3FF U+200D U+1F4BB,👨🏿‍💻,man technologist: dark skin tone,person_role
294,U+1F469 U+200D U+1F4BB,👩‍💻,woman technologist,person_role
295,U+1F469 U+1F3FB U+200D U+1F4BB,👩🏻‍💻,woman technologist: light skin tone,person_role
296,U+1F469 U+1F3FC U+200D U+1F4BB,👩🏼‍💻,woman technologist: medium-light skin tone,person_role
297,U+1F469 U+1F3FD U+200D U+1F4BB,👩🏽‍💻,woman technologist: medium skin tone,person_role
298,U+1F469 U+1F3FE U+200D U+1F4BB,👩🏾‍💻,woman technologist: medium-dark skin tone,person_role
299,U+1F469 U+1F3FF U+200D U+1F4BB,👩🏿‍💻,woman technologist: dark skin tone,person_role
300,U+1F468 U+200D U+1F3A4,👨‍🎤,man singer,person_role
301,U+1F468 U+1F3FB U+200D U+1F3A4,👨🏻‍🎤,man singer: light skin tone,person_role
302,U+1F468 U+1F3FC U+200D U+1F3A4,👨🏼‍🎤,man singer: medium-light skin tone,person_role
303,U+1F468 U+1F3FD U+200D U+1F3A4,👨🏽‍🎤,man singer: medium skin tone,person_role
304,U+1F468 U+1F3FE U+200D U+1F3A4,👨🏾‍🎤,man singer: medium-dark skin tone,person_role
305,U+1F468 U+1F3FF U+200D U+1F3A4,👨🏿‍🎤,man singer: dark skin tone,person_role
306,U+1F469 U+200D U+1F3A4,👩‍🎤,woman singer,person_role
307,U+1F469 U+1F3FB U+200D U+1F3A4,👩🏻‍🎤,woman singer: light skin tone,person_role
308,U+1F469 U+1F3FC U+200D U+1F3A4,👩🏼‍🎤,woman singer: medium-light skin tone,person_role
309,U+1F469 U+1F3FD U+200D U+1F3A4,👩🏽‍🎤,woman singer: medium skin tone,person_role
310,U+1F469 U+1F3FE U+200D U+1F3A4,👩🏾‍🎤,woman singer: medium-dark skin tone,person_role
311,U+1F469 U+1F3FF U+200D U+1F3A4,👩🏿‍🎤,woman singer: dark skin tone,person_role
312,U+1F468 U+200D U+1F3A8,👨‍🎨,man artist,person_role
313,U+1F468 U+1F3FB U+200D U+1F3A8,👨🏻‍🎨,man artist: light skin tone,person_role
314,U+1F468 U+1F3FC U+200D U+1F3A8,👨🏼‍🎨,man artist: medium-light skin tone,person_role
315,U+1F468 U+1F3FD U+200D U+1F3A8,👨🏽‍🎨,man artist: medium skin tone,person_role
316,U+1F468 U+1F3FE U+200D U+1F3A8,👨🏾‍🎨,man artist: medium-dark skin tone,person_role
317,U+1F468 U+1F3FF U+200D U+1F3A8,👨🏿‍🎨,man artist: dark skin tone,person_role
318,U+1F469 U+200D U+1F3A8,👩‍🎨,woman artist,person_role
319,U+1F469 U+1F3FB U+200D U+1F3A8,👩🏻‍🎨,woman artist: light skin tone,person_role
320,U+1F469 U+1F3FC U+200D U+1F3A8,👩🏼‍🎨,woman artist: medium-light skin tone,person_role
321,U+1F469 U+1F3FD U+200D U+1F3A8,👩🏽‍🎨,woman artist: medium skin tone,person_role
322,U+1F469 U+1F3FE U+200D U+1F3A8,👩🏾‍🎨,woman artist: medium-dark skin tone,person_role
323,U+1F469 U+1F3FF U+200D U+1F3A8,👩🏿‍🎨,woman artist: dark skin tone,person_role
324,U+1F468 U+200D U+2708 U+FE0F,👨‍✈️,man pilot,person_role
325,U+1F468 U+1F3FB U+200D U+2708 U+FE0F,👨🏻‍✈️,man pilot: light skin tone,person_role
326,U+1F468 U+1F3FC U+200D U+2708 U+FE0F,👨🏼‍✈️,man pilot: medium-light skin tone,person_role
327,U+1F468 U+1F3FD U+200D U+2708 U+FE0F,👨🏽‍✈️,man pilot: medium skin tone,person_role
328,U+1F468 U+1F3FE U+200D U+2708 U+FE0F,👨🏾‍✈️,man pilot: medium-dark skin tone,person_role
329,U+1F468 U+1F3FF U+200D U+2708 U+FE0F,👨🏿‍✈️,man pilot: dark skin tone,person_role
330,U+1F469 U+200D U+2708 U+FE0F,👩‍✈️,woman pilot,person_role
331,U+1F469 U+1F3FB U+200D U+2708 U+FE0F,👩🏻‍✈️,woman pilot: light skin tone,person_role
332,U+1F469 U+1F3FC U+200D U+2708 U+FE0F,👩🏼‍✈️,woman pilot: medium-light skin tone,person_role
333,U+1F469 U+1F3FD U+200D U+2708 U+FE0F,👩🏽‍✈️,woman pilot: medium skin tone,person_role
334,U+1F469 U+1F3FE U+200D U+2708 U+FE0F,👩🏾‍✈️,woman pilot: medium-dark skin tone,person_role
335,U+1F469 U+1F3FF U+200D U+2708 U+FE0F,👩🏿‍✈️,woman pilot: dark skin tone,person_role
336,U+1F468 U+200D U+1F680,👨‍🚀,man astronaut,person_role
337,U+1F468 U+1F3FB U+200D U+1F680,👨🏻‍🚀,man astronaut: light skin tone,person_role
338,U+1F468 U+1F3FC U+200D U+1F680,👨🏼‍🚀,man astronaut: medium-light skin tone,person_role
339,U+1F468 U+1F3FD U+200D U+1F680,👨🏽‍🚀,man astronaut: medium skin tone,person_role
340,U+1F468 U+1F3FE U+200D U+1F680,👨🏾‍🚀,man astronaut: medium-dark skin tone,person_role
341,U+1F468 U+1F3FF U+200D U+1F680,👨🏿‍🚀,man astronaut: dark skin tone,person_role
342,U+1F469 U+200D U+1F680,👩‍🚀,woman astronaut,person_role
343,U+1F469 U+1F3FB U+200D U+1F680,👩🏻‍🚀,woman astronaut: light skin tone,person_role
344,U+1F469 U+1F3FC U+200D U+1F680,👩🏼‍🚀,woman astronaut: medium-light skin tone,person_role
345,U+1F469 U+1F3FD U+200D U+1F680,👩🏽‍🚀,woman astronaut: medium skin tone,person_role
346,U+1F469 U+1F3FE U+200D U+1F680,👩🏾‍🚀,woman astronaut: medium-dark skin tone,person_role
347,U+1F469 U+1F3FF U+200D U+1F680,👩🏿‍🚀,woman astronaut: dark skin tone,person_role
348,U+1F468 U+200D U+1F692,👨‍🚒,man firefighter,person_role
349,U+1F468 U+1F3FB U+200D U+1F692,👨🏻‍🚒,man firefighter: light skin tone,person_role
350,U+1F468 U+1F3FC U+200D U+1F692,👨🏼‍🚒,man firefighter: medium-light skin tone,person_role
351,U+1F468 U+1F3FD U+200D U+1F692,👨🏽‍🚒,man firefighter: medium skin tone,person_role
352,U+1F468 U+1F3FE U+200D U+1F692,👨🏾‍🚒,man firefighter: medium-dark skin tone,person_role
353,U+1F468 U+1F3FF U+200D U+1F692,👨🏿‍🚒,man firefighter: dark skin tone,person_role
354,U+1F469 U+200D U+1F692,👩‍🚒,woman firefighter,person_role
355,U+1F469 U+1F3FB U+200D U+1F692,👩🏻‍🚒,woman firefighter: light skin tone,person_role
356,U+1F469 U+1F3FC U+200D U+1F692,👩🏼‍🚒,woman firefighter: medium-light skin tone,person_role
357,U+1F469 U+1F3FD U+200D U+1F692,👩🏽‍🚒,woman firefighter: medium skin tone,person_role
358,U+1F469 U+1F3FE U+200D U+1F692,👩🏾‍🚒,woman firefighter: medium-dark skin tone,person_role
359,U+1F469 U+1F3FF U+200D U+1F692,👩🏿‍🚒,woman firefighter: dark skin tone,person_role
360,U+1F46E,👮,police officer,person_role
361,U+1F46E U+1F3FB,👮🏻,police officer: light skin tone,person_role
362,U+1F46E U+1F3FC,👮🏼,police officer: medium-light skin tone,person_role
363,U+1F46E U+1F3FD,👮🏽,police officer: medium skin tone,person_role
364,U+1F46E U+1F3FE,👮🏾,police officer: medium-dark skin tone,person_role
365,U+1F46E U+1F3FF,👮🏿,police officer: dark skin tone,person_role
366,U+1F46E U+200D U+2642 U+FE0F,👮‍♂️,man police officer,person_role
367,U+1F46E U+1F3FB U+200D U+2642 U+FE0F,👮🏻‍♂️,man police officer: light skin tone,person_role
368,U+1F46E U+1F3FC U+200D U+2642 U+FE0F,👮🏼‍♂️,man police officer: medium-light skin tone,person_role
369,U+1F46E U+1F3FD U+200D U+2642 U+FE0F,👮🏽‍♂️,man police officer: medium skin tone,person_role
370,U+1F46E U+1F3FE U+200D U+2642 U+FE0F,👮🏾‍♂️,man police officer: medium-dark skin tone,person_role
371,U+1F46E U+1F3FF U+200D U+2642 U+FE0F,👮🏿‍♂️,man police officer: dark skin tone,person_role
372,U+1F46E U+200D U+2640 U+FE0F,👮‍♀️,woman police officer,person_role
373,U+1F46E U+1F3FB U+200D U+2640 U+FE0F,👮🏻‍♀️,woman police officer: light skin tone,person_role
374,U+1F46E U+1F3FC U+200D U+2640 U+FE0F,👮🏼‍♀️,woman police officer: medium-light skin tone,person_role
375,U+1F46E U+1F3FD U+200D U+2640 U+FE0F,👮🏽‍♀️,woman police officer: medium skin tone,person_role
376,U+1F46E U+1F3FE U+200D U+2640 U+FE0F,👮🏾‍♀️,woman police officer: medium-dark skin tone,person_role
377,U+1F46E U+1F3FF U+200D U+2640 U+FE0F,👮🏿‍♀️,woman police officer: dark skin tone,person_role
378,U+1F575,🕵,detective,person_role
379,U+1F575 U+1F3FB,🕵🏻,detective: light skin tone,person_role
380,U+1F575 U+1F3FC,🕵🏼,detective: medium-light skin tone,person_role
381,U+1F575 U+1F3FD,🕵🏽,detective: medium skin tone,person_role
382,U+1F575 U+1F3FE,🕵🏾,detective: medium-dark skin tone,person_role
383,U+1F575 U+1F3FF,🕵🏿,detective: dark skin tone,person_role
384,U+1F575 U+FE0F U+200D U+2642 U+FE0F,🕵️‍♂️,man detective,person_role
385,U+1F575 U+1F3FB U+200D U+2642 U+FE0F,🕵🏻‍♂️,man detective: light skin tone,person_role
386,U+1F575 U+1F3FC U+200D U+2642 U+FE0F,🕵🏼‍♂️,man detective: medium-light skin tone,person_role
387,U+1F575 U+1F3FD U+200D U+2642 U+FE0F,🕵🏽‍♂️,man detective: medium skin tone,person_role
388,U+1F575 U+1F3FE U+200D U+2642 U+FE0F,🕵🏾‍♂️,man detective: medium-dark skin tone,person_role
389,U+1F575 U+1F3FF U+200D U+2642 U+FE0F,🕵🏿‍♂️,man detective: dark skin tone,person_role
390,U+1F575 U+FE0F U+200D U+2640 U+FE0F,🕵️‍♀️,woman detective,person_role
391,U+1F575 U+1F3FB U+200D U+2640 U+FE0F,🕵🏻‍♀️,woman detective: light skin tone,person_role
392,U+1F575 U+1F3FC U+200D U+2640 U+FE0F,🕵🏼‍♀️,woman detective: medium-light skin tone,person_role
393,U+1F575 U+1F3FD U+200D U+2640 U+FE0F,🕵🏽‍♀️,woman detective: medium skin tone,person_role
394,U+1F575 U+1F3FE U+200D U+2640 U+FE0F,🕵🏾‍♀️,woman detective: medium-dark skin tone,person_role
395,U+1F575 U+1F3FF U+200D U+2640 U+FE0F,🕵🏿‍♀️,woman detective: dark skin tone,person_role
396,U+1F482,💂,guard,person_role
397,U+1F482 U+1F3FB,💂🏻,guard: light skin tone,person_role
398,U+1F482 U+1F3FC,💂🏼,guard: medium-light skin tone,person_role
399,U+1F482 U+1F3FD,💂🏽,guard: medium skin tone,person_role
400,U+1F482 U+1F3FE,💂🏾,guard: medium-dark skin tone,person_role
401,U+1F482 U+1F3FF,💂🏿,guard: dark skin tone,person_role
402,U+1F482 U+200D U+2642 U+FE0F,💂‍♂️,man guard,person_role
403,U+1F482 U+1F3FB U+200D U+2642 U+FE0F,💂🏻‍♂️,man guard: light skin tone,person_role
404,U+1F482 U+1F3FC U+200D U+2642 U+FE0F,💂🏼‍♂️,man guard: medium-light skin tone,person_role
405,U+1F482 U+1F3FD U+200D U+2642 U+FE0F,💂🏽‍♂️,man guard: medium skin tone,person_role
406,U+1F482 U+1F3FE U+200D U+2642 U+FE0F,💂🏾‍♂️,man guard: medium-dark skin tone,person_role
407,U+1F482 U+1F3FF U+200D U+2642 U+FE0F,💂🏿‍♂️,man guard: dark skin tone,person_role
408,U+1F482 U+200D U+2640 U+FE0F,💂‍♀️,woman guard,person_role
409,U+1F482 U+1F3FB U+200D U+2640 U+FE0F,💂🏻‍♀️,woman guard: light skin tone,person_role
410,U+1F482 U+1F3FC U+200D U+2640 U+FE0F,💂🏼‍♀️,woman guard: medium-light skin tone,person_role
411,U+1F482 U+1F3FD U+200D U+2640 U+FE0F,💂🏽‍♀️,woman guard: medium skin tone,person_role
412,U+1F482 U+1F3FE U+200D U+2640 U+FE0F,💂🏾‍♀️,woman guard: medium-dark skin tone,person_role
413,U+1F482 U+1F3FF U+200D U+2640 U+FE0F,💂🏿‍♀️,woman guard: dark skin tone,person_role
414,U+1F477,👷,construction worker,person_role
415,U+1F477 U+1F3FB,👷🏻,construction worker: light skin tone,person_role
416,U+1F477 U+1F3FC,👷🏼,construction worker: medium-light skin tone,person_role
417,U+1F477 U+1F3FD,👷🏽,construction worker: medium skin tone,person_role
418,U+1F477 U+1F3FE,👷🏾,construction worker: medium-dark skin tone,person_role
419,U+1F477 U+1F3FF,👷🏿,construction worker: dark skin tone,person_role
420,U+1F477 U+200D U+2642 U+FE0F,👷‍♂️,man construction worker,person_role
421,U+1F477 U+1F3FB U+200D U+2642 U+FE0F,👷🏻‍♂️,man construction worker: light skin tone,person_role
422,U+1F477 U+1F3FC U+200D U+2642 U+FE0F,👷🏼‍♂️,man construction worker: medium-light skin tone,person_role
423,U+1F477 U+1F3FD U+200D U+2642 U+FE0F,👷🏽‍♂️,man construction worker: medium skin tone,person_role
424,U+1F477 U+1F3FE U+200D U+2642 U+FE0F,👷🏾‍♂️,man construction worker: medium-dark skin tone,person_role
425,U+1F477 U+1F3FF U+200D U+2642 U+FE0F,👷🏿‍♂️,man construction worker: dark skin tone,person_role
426,U+1F477 U+200D U+2640 U+FE0F,👷‍♀️,woman construction worker,person_role
427,U+1F477 U+1F3FB U+200D U+2640 U+FE0F,👷🏻‍♀️,woman construction worker: light skin tone,person_role
428,U+1F477 U+1F3FC U+200D U+2640 U+FE0F,👷🏼‍♀️,woman construction worker: medium-light skin tone,person_role
429,U+1F477 U+1F3FD U+200D U+2640 U+FE0F,👷🏽‍♀️,woman construction worker: medium skin tone,person_role
430,U+1F477 U+1F3FE U+200D U+2640 U+FE0F,👷🏾‍♀️,woman construction worker: medium-dark skin tone,person_role
431,U+1F477 U+1F3FF U+200D U+2640 U+FE0F,👷🏿‍♀️,woman construction worker: dark skin tone,person_role
432,U+1F934,🤴,prince,person_role
433,U+1F934 U+1F3FB,🤴🏻,prince: light skin tone,person_role
434,U+1F934 U+1F3FC,🤴🏼,prince: medium-light skin tone,person_role
435,U+1F934 U+1F3FD,🤴🏽,prince: medium skin tone,person_role
436,U+1F934 U+1F3FE,🤴🏾,prince: medium-dark skin tone,person_role
437,U+1F934 U+1F3FF,🤴🏿,prince: dark skin tone,person_role
438,U+1F478,👸,princess,person_role
439,U+1F478 U+1F3FB,👸🏻,princess: light skin tone,person_role
440,U+1F478 U+1F3FC,👸🏼,princess: medium-light skin tone,person_role
441,U+1F478 U+1F3FD,👸🏽,princess: medium skin tone,person_role
442,U+1F478 U+1F3FE,👸🏾,princess: medium-dark skin tone,person_role
443,U+1F478 U+1F3FF,👸🏿,princess: dark skin tone,person_role
444,U+1F473,👳,person wearing turban,person_role
445,U+1F473 U+1F3FB,👳🏻,person wearing turban: light skin tone,person_role
446,U+1F473 U+1F3FC,👳🏼,person wearing turban: medium-light skin tone,person_role
447,U+1F473 U+1F3FD,👳🏽,person wearing turban: medium skin tone,person_role
448,U+1F473 U+1F3FE,👳🏾,person wearing turban: medium-dark skin tone,person_role
449,U+1F473 U+1F3FF,👳🏿,person wearing turban: dark skin tone,person_role
450,U+1F473 U+200D U+2642 U+FE0F,👳‍♂️,man wearing turban,person_role
451,U+1F473 U+1F3FB U+200D U+2642 U+FE0F,👳🏻‍♂️,man wearing turban: light skin tone,person_role
452,U+1F473 U+1F3FC U+200D U+2642 U+FE0F,👳🏼‍♂️,man wearing turban: medium-light skin tone,person_role
453,U+1F473 U+1F3FD U+200D U+2642 U+FE0F,👳🏽‍♂️,man wearing turban: medium skin tone,person_role
454,U+1F473 U+1F3FE U+200D U+2642 U+FE0F,👳🏾‍♂️,man wearing turban: medium-dark skin tone,person_role
455,U+1F473 U+1F3FF U+200D U+2642 U+FE0F,👳🏿‍♂️,man wearing turban: dark skin tone,person_role
456,U+1F473 U+200D U+2640 U+FE0F,👳‍♀️,woman wearing turban,person_role
457,U+1F473 U+1F3FB U+200D U+2640 U+FE0F,👳🏻‍♀️,woman wearing turban: light skin tone,person_role
458,U+1F473 U+1F3FC U+200D U+2640 U+FE0F,👳🏼‍♀️,woman wearing turban: medium-light skin tone,person_role
459,U+1F473 U+1F3FD U+200D U+2640 U+FE0F,👳🏽‍♀️,woman wearing turban: medium skin tone,person_role
460,U+1F473 U+1F3FE U+200D U+2640 U+FE0F,👳🏾‍♀️,woman wearing turban: medium-dark skin tone,person_role
461,U+1F473 U+1F3FF U+200D U+2640 U+FE0F,👳🏿‍♀️,woman wearing turban: dark skin tone,person_role
462,U+1F472,👲,man with Chinese cap,person_role
463,U+1F472 U+1F3FB,👲🏻,man with Chinese cap: light skin tone,person_role
464,U+1F472 U+1F3FC,👲🏼,man with Chinese cap: medium-light skin tone,person_role
465,U+1F472 U+1F3FD,👲🏽,man with Chinese cap: medium skin tone,person_role
466,U+1F472 U+1F3FE,👲🏾,man with Chinese cap: medium-dark skin tone,person_role
467,U+1F472 U+1F3FF,👲🏿,man with Chinese cap: dark skin tone,person_role
480,U+1F471,👱,blond-haired person,person_role
481,U+1F471 U+1F3FB,👱🏻,blond-haired person: light skin tone,person_role
482,U+1F471 U+1F3FC,👱🏼,blond-haired person: medium-light skin tone,person_role
483,U+1F471 U+1F3FD,👱🏽,blond-haired person: medium skin tone,person_role
484,U+1F471 U+1F3FE,👱🏾,blond-haired person: medium-dark skin tone,person_role
485,U+1F471 U+1F3FF,👱🏿,blond-haired person: dark skin tone,person_role
486,U+1F471 U+200D U+2642 U+FE0F,👱‍♂️,blond-haired man,person_role
487,U+1F471 U+1F3FB U+200D U+2642 U+FE0F,👱🏻‍♂️,blond-haired man: light skin tone,person_role
488,U+1F471 U+1F3FC U+200D U+2642 U+FE0F,👱🏼‍♂️,blond-haired man: medium-light skin tone,person_role
489,U+1F471 U+1F3FD U+200D U+2642 U+FE0F,👱🏽‍♂️,blond-haired man: medium skin tone,person_role
490,U+1F471 U+1F3FE U+200D U+2642 U+FE0F,👱🏾‍♂️,blond-haired man: medium-dark skin tone,person_role
491,U+1F471 U+1F3FF U+200D U+2642 U+FE0F,👱🏿‍♂️,blond-haired man: dark skin tone,person_role
492,U+1F471 U+200D U+2640 U+FE0F,👱‍♀️,blond-haired woman,person_role
493,U+1F471 U+1F3FB U+200D U+2640 U+FE0F,👱🏻‍♀️,blond-haired woman: light skin tone,person_role
494,U+1F471 U+1F3FC U+200D U+2640 U+FE0F,👱🏼‍♀️,blond-haired woman: medium-light skin tone,person_role
495,U+1F471 U+1F3FD U+200D U+2640 U+FE0F,👱🏽‍♀️,blond-haired woman: medium skin tone,person_role
496,U+1F471 U+1F3FE U+200D U+2640 U+FE0F,👱🏾‍♀️,blond-haired woman: medium-dark skin tone,person_role
497,U+1F471 U+1F3FF U+200D U+2640 U+FE0F,👱🏿‍♀️,blond-haired woman: dark skin tone,person_role
498,U+1F935,🤵,man in tuxedo,person_role
499,U+1F935 U+1F3FB,🤵🏻,man in tuxedo: light skin tone,person_role
500,U+1F935 U+1F3FC,🤵🏼,man in tuxedo: medium-light skin tone,person_role
501,U+1F935 U+1F3FD,🤵🏽,man in tuxedo: medium skin tone,person_role
502,U+1F935 U+1F3FE,🤵🏾,man in tuxedo: medium-dark skin tone,person_role
503,U+1F935 U+1F3FF,🤵🏿,man in tuxedo: dark skin tone,person_role
504,U+1F470,👰,bride with veil,person_role
505,U+1F470 U+1F3FB,👰🏻,bride with veil: light skin tone,person_role
506,U+1F470 U+1F3FC,👰🏼,bride with veil: medium-light skin tone,person_role
507,U+1F470 U+1F3FD,👰🏽,bride with veil: medium skin tone,person_role
508,U+1F470 U+1F3FE,👰🏾,bride with veil: medium-dark skin tone,person_role
509,U+1F470 U+1F3FF,👰🏿,bride with veil: dark skin tone,person_role
510,U+1F930,🤰,pregnant woman,person_role
511,U+1F930 U+1F3FB,🤰🏻,pregnant woman: light skin tone,person_role
512,U+1F930 U+1F3FC,🤰🏼,pregnant woman: medium-light skin tone,person_role
513,U+1F930 U+1F3FD,🤰🏽,pregnant woman: medium skin tone,person_role
514,U+1F930 U+1F3FE,🤰🏾,pregnant woman: medium-dark skin tone,person_role
515,U+1F930 U+1F3FF,🤰🏿,pregnant woman: dark skin tone,person_role
960,U+1F93A,🤺,person fencing,person_sport
961,U+1F3C7,🏇,horse racing,person_sport
962,U+1F3C7 U+1F3FB,🏇🏻,horse racing: light skin tone,person_sport
963,U+1F3C7 U+1F3FC,🏇🏼,horse racing: medium-light skin tone,person_sport
964,U+1F3C7 U+1F3FD,🏇🏽,horse racing: medium skin tone,person_sport
965,U+1F3C7 U+1F3FE,🏇🏾,horse racing: medium-dark skin tone,person_sport
966,U+1F3C7 U+1F3FF,🏇🏿,horse racing: dark skin tone,person_sport
967,U+26F7,⛷,skier,person_sport
968,U+1F3C2,🏂,snowboarder,person_sport
969,U+1F3C2 U+1F3FB,🏂🏻,snowboarder: light skin tone,person_sport
970,U+1F3C2 U+1F3FC,🏂🏼,snowboarder: medium-light skin tone,person_sport
971,U+1F3C2 U+1F3FD,🏂🏽,snowboarder: medium skin tone,person_sport
972,U+1F3C2 U+1F3FE,🏂🏾,snowboarder: medium-dark skin tone,person_sport
973,U+1F3C2 U+1F3FF,🏂🏿,snowboarder: dark skin tone,person_sport
974,U+1F3CC,🏌,person golfing,person_sport
975,U+1F3CC U+1F3FB,🏌🏻,person golfing: light skin tone,person_sport
976,U+1F3CC U+1F3FC,🏌🏼,person golfing: medium-light skin tone,person_sport
977,U+1F3CC U+1F3FD,🏌🏽,person golfing: medium skin tone,person_sport
978,U+1F3CC U+1F3FE,🏌🏾,person golfing: medium-dark skin tone,person_sport
979,U+1F3CC U+1F3FF,🏌🏿,person golfing: dark skin tone,person_sport
980,U+1F3CC U+FE0F U+200D U+2642 U+FE0F,🏌️‍♂️,man golfing,person_sport
981,U+1F3CC U+1F3FB U+200D U+2642 U+FE0F,🏌🏻‍♂️,man golfing: light skin tone,person_sport
982,U+1F3CC U+1F3FC U+200D U+2642 U+FE0F,🏌🏼‍♂️,man golfing: medium-light skin tone,person_sport
983,U+1F3CC U+1F3FD U+200D U+2642 U+FE0F,🏌🏽‍♂️,man golfing: medium skin tone,person_sport
984,U+1F3CC U+1F3FE U+200D U+2642 U+FE0F,🏌🏾‍♂️,man golfing: medium-dark skin tone,person_sport
985,U+1F3CC U+1F3FF U+200D U+2642 U+FE0F,🏌🏿‍♂️,man golfing: dark skin tone,person_sport
986,U+1F3CC U+FE0F U+200D U+2640 U+FE0F,🏌️‍♀️,woman golfing,person_sport
987,U+1F3CC U+1F3FB U+200D U+2640 U+FE0F,🏌🏻‍♀️,woman golfing: light skin tone,person_sport
988,U+1F3CC U+1F3FC U+200D U+2640 U+FE0F,🏌🏼‍♀️,woman golfing: medium-light skin tone,person_sport
989,U+1F3CC U+1F3FD U+200D U+2640 U+FE0F,🏌🏽‍♀️,woman golfing: medium skin tone,person_sport
990,U+1F3CC U+1F3FE U+200D U+2640 U+FE0F,🏌🏾‍♀️,woman golfing: medium-dark skin tone,person_sport
991,U+1F3CC U+1F3FF U+200D U+2640 U+FE0F,🏌🏿‍♀️,woman golfing: dark skin tone,person_sport
992,U+1F3C4,🏄,person surfing,person_sport
993,U+1F3C4 U+1F3FB,🏄🏻,person surfing: light skin tone,person_sport
994,U+1F3C4 U+1F3FC,🏄🏼,person surfing: medium-light skin tone,person_sport
995,U+1F3C4 U+1F3FD,🏄🏽,person surfing: medium skin tone,person_sport
996,U+1F3C4 U+1F3FE,🏄🏾,person surfing: medium-dark skin tone,person_sport
997,U+1F3C4 U+1F3FF,🏄🏿,person surfing: dark skin tone,person_sport
998,U+1F3C4 U+200D U+2642 U+FE0F,🏄‍♂️,man surfing,person_sport
999,U+1F3C4 U+1F3FB U+200D U+2642 U+FE0F,🏄🏻‍♂️,man surfing: light skin tone,person_sport
1000,U+1F3C4 U+1F3FC U+200D U+2642 U+FE0F,🏄🏼‍♂️,man surfing: medium-light skin tone,person_sport
1001,U+1F3C4 U+1F3FD U+200D U+2642 U+FE0F,🏄🏽‍♂️,man surfing: medium skin tone,person_sport
1002,U+1F3C4 U+1F3FE U+200D U+2642 U+FE0F,🏄🏾‍♂️,man surfing: medium-dark skin tone,person_sport
1003,U+1F3C4 U+1F3FF U+200D U+2642 U+FE0F,🏄🏿‍♂️,man surfing: dark skin tone,person_sport
1004,U+1F3C4 U+200D U+2640 U+FE0F,🏄‍♀️,woman surfing,person_sport
1005,U+1F3C4 U+1F3FB U+200D U+2640 U+FE0F,🏄🏻‍♀️,woman surfing: light skin tone,person_sport
1006,U+1F3C4 U+1F3FC U+200D U+2640 U+FE0F,🏄🏼‍♀️,woman surfing: medium-light skin tone,person_sport
1007,U+1F3C4 U+1F3FD U+200D U+2640 U+FE0F,🏄🏽‍♀️,woman surfing: medium skin tone,person_sport
1008,U+1F3C4 U+1F3FE U+200D U+2640 U+FE0F,🏄🏾‍♀️,woman surfing: medium-dark skin tone,person_sport
1009,U+1F3C4 U+1F3FF U+200D U+2640 U+FE0F,🏄🏿‍♀️,woman surfing: dark skin tone,person_sport
1010,U+1F6A3,🚣,person rowing boat,person_sport
1011,U+1F6A3 U+1F3FB,🚣🏻,person rowing boat: light skin tone,person_sport
1012,U+1F6A3 U+1F3FC,🚣🏼,person rowing boat: medium-light skin tone,person_sport
1013,U+1F6A3 U+1F3FD,🚣🏽,person rowing boat: medium skin tone,person_sport
1014,U+1F6A3 U+1F3FE,🚣🏾,person rowing boat: medium-dark skin tone,person_sport
1015,U+1F6A3 U+1F3FF,🚣🏿,person rowing boat: dark skin tone,person_sport
1016,U+1F6A3 U+200D U+2642 U+FE0F,🚣‍♂️,man rowing boat,person_sport
1017,U+1F6A3 U+1F3FB U+200D U+2642 U+FE0F,🚣🏻‍♂️,man rowing boat: light skin tone,person_sport
1018,U+1F6A3 U+1F3FC U+200D U+2642 U+FE0F,🚣🏼‍♂️,man rowing boat: medium-light skin tone,person_sport
1019,U+1F6A3 U+1F3FD U+200D U+2642 U+FE0F,🚣🏽‍♂️,man rowing boat: medium skin tone,person_sport
1020,U+1F6A3 U+1F3FE U+200D U+2642 U+FE0F,🚣🏾‍♂️,man rowing boat: medium-dark skin tone,person_sport
1021,U+1F6A3 U+1F3FF U+200D U+2642 U+FE0F,🚣🏿‍♂️,man rowing boat: dark skin tone,person_sport
1022,U+1F6A3 U+200D U+2640 U+FE0F,🚣‍♀️,woman rowing boat,person_sport
1023,U+1F6A3 U+1F3FB U+200D U+2640 U+FE0F,🚣🏻‍♀️,woman rowing boat: light skin tone,person_sport
1024,U+1F6A3 U+1F3FC U+200D U+2640 U+FE0F,🚣🏼‍♀️,woman rowing boat: medium-light skin tone,person_sport
1025,U+1F6A3 U+1F3FD U+200D U+2640 U+FE0F,🚣🏽‍♀️,woman rowing boat: medium skin tone,person_sport
1026,U+1F6A3 U+1F3FE U+200D U+2640 U+FE0F,🚣🏾‍♀️,woman rowing boat: medium-dark skin tone,person_sport
1027,U+1F6A3 U+1F3FF U+200D U+2640 U+FE0F,🚣🏿‍♀️,woman rowing boat: dark skin tone,person_sport
1028,U+1F3CA,🏊,person swimming,person_sport
1029,U+1F3CA U+1F3FB,🏊🏻,person swimming: light skin tone,person_sport
1030,U+1F3CA U+1F3FC,🏊🏼,person swimming: medium-light skin tone,person_sport
1031,U+1F3CA U+1F3FD,🏊🏽,person swimming: medium skin tone,person_sport
1032,U+1F3CA U+1F3FE,🏊🏾,person swimming: medium-dark skin tone,person_sport
1033,U+1F3CA U+1F3FF,🏊🏿,person swimming: dark skin tone,person_sport
